timestamp,message,category,source
2026-01-24T05:36:04.803134,INFO: User svc_account logged out,routine,log-source-7
2026-02-16T10:39:04.812732,DEBUG: GC completed in 250ms,noise,log-source-10
2026-02-15T18:21:04.817211,DEBUG: Metrics exported to prometheus:9090,noise,log-source-4
2026-02-08T07:17:04.815957,DEBUG: GC completed in 15ms,noise,log-source-8
2026-02-02T20:42:04.816688,DEBUG: Health check endpoint called - status OK,noise,log-source-5
2026-02-12T23:59:04.790811,ALERT: Multiple failed SSH attempts from 10.0.0.50,suspicious,log-source-7
2026-02-17T18:59:04.801949,INFO: User root logged in successfully from 172.16.0.25,routine,log-source-5
2026-02-02T18:10:04.788680,WARNING: Unusual outbound traffic to 192.168.1.100:3389,suspicious,log-source-9
2026-02-05T20:48:04.810621,TRACE: Timer triggered for scheduled task,noise,log-source-6
2026-02-11T02:27:04.799780,INFO: Backup completed successfully - 2048MB archived,routine,log-source-3
2026-01-19T18:36:04.812069,TRACE: Heartbeat received from workstation-42,noise,log-source-10
2026-01-29T03:55:04.795090,DEBUG: Session created for user backup_user,routine,log-source-7
2026-01-23T13:29:04.793541,NOTICE: Configuration updated for kafka,routine,log-source-1
2026-01-23T14:11:04.798483,INFO: New connection established from 198.51.100.17,routine,log-source-1
2026-02-08T15:06:04.812627,TRACE: Timer triggered for scheduled task,noise,log-source-9
2026-02-09T21:39:04.786053,ALERT: Port scan detected from 203.0.113.42 on ports 1-1000,suspicious,log-source-5
2026-01-22T14:24:04.804053,DEBUG: Request processed in 250ms,routine,log-source-9
2026-01-30T11:06:04.807947,DEBUG: Health check endpoint called - status OK,noise,log-source-5
2026-02-18T00:52:04.787422,WARNING: Failed login attempt for user admin from 172.16.0.25,suspicious,log-source-4
2026-02-02T15:32:04.819322,TRACE: Keep-alive ping from 198.51.100.17,noise,log-source-5
2026-02-04T22:33:04.805468,NOTICE: Configuration updated for kafka,routine,log-source-2
2026-02-03T15:19:04.810495,DEBUG: Metrics exported to localhost:8080,noise,log-source-5
2026-01-26T13:53:04.801065,INFO: User backup_user logged in successfully from 192.168.1.100,routine,log-source-2
2026-01-29T13:13:04.786493,WARNING: Suspicious PowerShell execution on web-server-01,suspicious,log-source-5
2026-02-03T12:26:04.803250,NOTICE: Configuration updated for kafka,routine,log-source-7
2026-01-24T06:00:04.788686,WARNING: Permission denied for jsmith on /etc/passwd,suspicious,log-source-7
2026-02-01T11:35:04.805055,INFO: User svc_account logged in successfully from 172.16.0.25,routine,log-source-8
2026-01-28T14:27:04.819557,TRACE: Keep-alive ping from 203.0.113.42,noise,log-source-9
2026-02-07T19:24:04.816350,DEBUG: Health check endpoint called - status OK,noise,log-source-5
2026-01-23T21:36:04.793087,NOTICE: Password changed for user jsmith,routine,log-source-3
2026-01-23T15:14:04.803873,INFO: New connection established from 10.0.0.50,routine,log-source-2
2026-01-30T13:10:04.808065,TRACE: Connection pool status: 50 active,noise,log-source-10
2026-02-16T18:54:04.806084,INFO: Service redis started successfully on app-node-03,routine,log-source-10
2026-01-24T23:41:04.817944,TRACE: Telemetry data sent,noise,log-source-9
2026-01-22T22:33:04.817817,DEBUG: Cache hit for key session:abc,noise,log-source-8
2026-01-30T13:22:04.817446,TRACE: Keep-alive ping from 203.0.113.42,noise,log-source-2
2026-01-21T21:37:04.818661,DEBUG: Health check endpoint called - status OK,noise,log-source-10
2026-02-11T16:39:04.797967,DEBUG: Request processed in 5ms,routine,log-source-1
2026-01-27T17:44:04.801158,NOTICE: Password changed for user svc_account,routine,log-source-3
2026-02-13T19:14:04.787799,NOTICE: Unauthorized access attempt to /etc/passwd,suspicious,log-source-8
2026-02-17T01:07:04.794558,INFO: Service mysql started successfully on db-master,routine,log-source-6
2026-02-08T16:17:04.796982,INFO: Service nginx started successfully on workstation-42,routine,log-source-8
2026-02-11T00:58:04.799587,DEBUG: Request processed in 100ms,routine,log-source-9
2026-02-15T20:52:04.808833,DEBUG: Prometheus scrape completed,noise,log-source-4
2026-01-29T10:00:04.819883,DEBUG: Cache hit for key cache:data,noise,log-source-9
2026-02-13T01:03:04.798813,INFO: Service kafka started successfully on app-node-03,routine,log-source-2
2026-02-07T23:40:04.792591,INFO: User jsmith logged in successfully from 198.51.100.17,routine,log-source-8
2026-01-20T23:33:04.818063,TRACE: Heartbeat received from jumpbox,noise,log-source-2
2026-01-19T08:11:04.810080,DEBUG: Health check endpoint called - status OK,noise,log-source-4
2026-02-05T03:54:04.795556,DEBUG: Request processed in 100ms,routine,log-source-7
2026-02-04T17:49:04.792347,NOTICE: Configuration updated for elasticsearch,routine,log-source-5
2026-02-12T03:53:04.791653,INFO: User svc_account logged out,routine,log-source-10
2026-02-07T19:50:04.812198,DEBUG: Health check endpoint called - status OK,noise,log-source-10
2026-01-29T16:26:04.808768,TRACE: Timer triggered for scheduled task,noise,log-source-2
2026-02-17T04:04:04.796602,INFO: Service kafka started successfully on jumpbox,routine,log-source-3
2026-02-02T19:37:04.811205,TRACE: Timer triggered for scheduled task,noise,log-source-4
2026-02-08T11:43:04.792526,NOTICE: System update applied successfully,routine,log-source-6
2026-02-13T06:57:04.810455,TRACE: Connection pool status: 10 active,noise,log-source-4
2026-02-08T13:01:04.817208,DEBUG: GC completed in 100ms,noise,log-source-9
2026-01-24T12:19:04.794264,NOTICE: Configuration updated for nginx,routine,log-source-8
2026-01-23T19:31:04.805931,INFO: New connection established from 198.51.100.17,routine,log-source-3
2026-02-03T08:50:04.801297,INFO: Service mysql started successfully on web-server-01,routine,log-source-3
2026-02-03T21:34:04.801003,INFO: User backup_user logged in successfully from 192.168.1.100,routine,log-source-7
2026-01-20T19:23:04.815625,DEBUG: Cache hit for key session:abc,noise,log-source-7
2026-02-03T22:56:04.820151,TRACE: Timer triggered for scheduled task,noise,log-source-1
2026-02-15T05:35:04.807211,TRACE: Timer triggered for scheduled task,noise,log-source-1
2026-02-14T08:27:04.795053,DEBUG: Request processed in 5ms,routine,log-source-3
2026-02-13T16:35:04.813619,DEBUG: Cache hit for key user:123,noise,log-source-4
2026-01-24T11:58:04.800907,DEBUG: Request processed in 100ms,routine,log-source-10
2026-01-29T22:54:04.798523,DEBUG: Request processed in 15ms,routine,log-source-10
2026-02-14T08:32:04.798480,NOTICE: Configuration updated for kafka,routine,log-source-6
2026-02-13T21:49:04.797024,INFO: User svc_account logged in successfully from 172.16.0.25,routine,log-source-2
2026-01-21T22:44:04.809393,TRACE: Timer triggered for scheduled task,noise,log-source-6
2026-01-23T16:30:04.807431,DEBUG: Prometheus scrape completed,noise,log-source-4
2026-01-28T17:45:04.804537,INFO: New connection established from 203.0.113.42,routine,log-source-2
2026-02-11T06:03:04.807604,DEBUG: Cache hit for key user:123,noise,log-source-1
2026-01-28T23:30:04.793668,INFO: User admin logged in successfully from 192.168.1.100,routine,log-source-8
2026-02-05T12:29:04.787675,WARNING: Suspicious PowerShell execution on app-node-03,suspicious,log-source-7
2026-02-10T17:36:04.815971,TRACE: Telemetry data sent,noise,log-source-9
2026-02-16T02:37:04.817675,TRACE: Timer triggered for scheduled task,noise,log-source-9
2026-02-10T10:41:04.812329,DEBUG: Prometheus scrape completed,noise,log-source-3
2026-01-28T17:11:04.819963,TRACE: Keep-alive ping from 172.16.0.25,noise,log-source-5
2026-02-12T00:39:04.797106,INFO: User admin logged out,routine,log-source-8
2026-02-03T10:34:04.805234,DEBUG: Session created for user root,routine,log-source-6
2026-02-12T21:35:04.798602,INFO: New connection established from 10.0.0.50,routine,log-source-3
2026-01-21T05:07:04.812040,DEBUG: Health check endpoint called - status OK,noise,log-source-1
2026-02-09T00:53:04.809898,TRACE: Timer triggered for scheduled task,noise,log-source-5
2026-01-26T13:48:04.819535,DEBUG: Prometheus scrape completed,noise,log-source-2
2026-02-13T15:58:04.798642,INFO: Backup completed successfully - 2048MB archived,routine,log-source-6
2026-01-30T01:33:04.813930,DEBUG: Metrics exported to grafana:3000,noise,log-source-10
2026-02-01T21:05:04.820215,DEBUG: Health check endpoint called - status OK,noise,log-source-10
2026-02-08T11:57:04.813991,DEBUG: Cache hit for key session:abc,noise,log-source-4
2026-02-07T23:45:04.793481,INFO: New connection established from 10.0.0.50,routine,log-source-9
2026-02-11T19:17:04.819505,TRACE: Heartbeat received from web-server-01,noise,log-source-3
2026-02-12T14:48:04.798469,NOTICE: Password changed for user backup_user,routine,log-source-7
2026-02-16T02:06:04.808656,TRACE: Telemetry data sent,noise,log-source-9
2026-02-07T14:04:04.807639,TRACE: Connection pool status: 50 active,noise,log-source-8
2026-02-01T02:00:04.804468,NOTICE: Configuration updated for kafka,routine,log-source-8
2026-01-26T11:40:04.811886,TRACE: Connection pool status: 15 active,noise,log-source-9
2026-01-24T05:05:04.795023,INFO: Service nginx started successfully on db-master,routine,log-source-9
2026-02-16T08:46:04.818129,TRACE: Connection pool status: 5 active,noise,log-source-4
2026-02-03T12:39:04.809495,DEBUG: Health check endpoint called - status OK,noise,log-source-10
2026-02-15T11:51:04.800001,DEBUG: Request processed in 50ms,routine,log-source-9
2026-02-04T03:30:04.798632,DEBUG: Request processed in 250ms,routine,log-source-4
2026-01-24T21:59:04.797038,INFO: New connection established from 172.16.0.25,routine,log-source-9
2026-02-17T17:14:04.813507,DEBUG: Health check endpoint called - status OK,noise,log-source-4
2026-01-25T03:54:04.813610,DEBUG: Health check endpoint called - status OK,noise,log-source-9
2026-01-20T12:29:04.791607,NOTICE: Password changed for user admin,routine,log-source-7
2026-01-20T08:01:04.792402,DEBUG: Session created for user jsmith,routine,log-source-10
2026-02-11T20:35:04.788384,"ALERT: Port scan detected from 198.51.100.17 on ports 80,443,8080",suspicious,log-source-3
2026-01-29T01:46:04.796620,INFO: Service elasticsearch started successfully on jumpbox,routine,log-source-8
2026-01-28T14:49:04.792459,INFO: Service nginx started successfully on jumpbox,routine,log-source-9
2026-02-15T02:47:04.795492,NOTICE: System update applied successfully,routine,log-source-10
2026-02-10T07:31:04.796957,DEBUG: Request processed in 250ms,routine,log-source-4
2026-02-04T06:08:04.817381,DEBUG: Metrics exported to prometheus:9090,noise,log-source-6
2026-01-24T17:20:04.802424,INFO: Backup completed successfully - 1024MB archived,routine,log-source-2
2026-02-05T12:08:04.803174,NOTICE: Password changed for user svc_account,routine,log-source-9
2026-01-30T18:11:04.819819,TRACE: Connection pool status: 15 active,noise,log-source-4
2026-02-07T21:23:04.817352,TRACE: Keep-alive ping from 172.16.0.25,noise,log-source-9
2026-01-30T22:10:04.784301,CRITICAL: C2 beacon detected - host workstation-42 communicating with 10.0.0.50,critical,log-source-9
2026-01-21T17:44:04.817526,TRACE: Telemetry data sent,noise,log-source-6
2026-01-28T11:05:04.800210,INFO: User backup_user logged in successfully from 198.51.100.17,routine,log-source-8
2026-02-03T05:47:04.804990,INFO: User backup_user logged out,routine,log-source-6
2026-02-05T05:15:04.804996,NOTICE: Configuration updated for mysql,routine,log-source-10
2026-02-03T20:14:04.810860,TRACE: Connection pool status: 5 active,noise,log-source-10
2026-02-16T23:50:04.816448,DEBUG: Health check endpoint called - status OK,noise,log-source-5
2026-01-19T11:59:04.804752,DEBUG: Request processed in 250ms,routine,log-source-8
2026-02-12T14:57:04.810376,TRACE: Telemetry data sent,noise,log-source-5
2026-02-09T01:45:04.802020,NOTICE: Password changed for user svc_account,routine,log-source-10
2026-02-09T05:25:04.816912,DEBUG: Health check endpoint called - status OK,noise,log-source-5
2026-01-21T00:40:04.815303,TRACE: Keep-alive ping from 10.0.0.50,noise,log-source-9
2026-01-24T12:16:04.795177,INFO: Service elasticsearch started successfully on db-master,routine,log-source-9
2026-02-14T10:22:04.801406,NOTICE: System update applied successfully,routine,log-source-5
2026-02-12T19:01:04.791622,NOTICE: Configuration updated for elasticsearch,routine,log-source-7
2026-02-10T07:56:04.814242,TRACE: Connection pool status: 5 active,noise,log-source-7
2026-02-10T22:53:04.810533,TRACE: Keep-alive ping from 192.168.1.100,noise,log-source-6
2026-01-26T05:54:04.788164,WARNING: Unusual outbound traffic to 192.168.1.100:3306,suspicious,log-source-4
2026-02-15T07:54:04.811750,DEBUG: Cache hit for key user:123,noise,log-source-2
2026-02-07T21:12:04.816220,TRACE: Keep-alive ping from 198.51.100.17,noise,log-source-5
2026-02-01T21:12:04.804078,INFO: User svc_account logged in successfully from 172.16.0.25,routine,log-source-1
2026-02-10T11:54:04.806404,INFO: Backup completed successfully - 2048MB archived,routine,log-source-9
2026-02-07T18:38:04.805007,NOTICE: Configuration updated for mysql,routine,log-source-9
2026-02-07T07:56:04.794288,DEBUG: Session created for user jsmith,routine,log-source-10
2026-01-30T04:23:04.801775,DEBUG: Request processed in 5ms,routine,log-source-2
2026-02-17T19:36:04.800871,DEBUG: Request processed in 50ms,routine,log-source-8
2026-01-19T20:07:04.792851,NOTICE: Configuration updated for redis,routine,log-source-4
2026-01-24T21:26:04.817104,TRACE: Telemetry data sent,noise,log-source-7
2026-02-02T21:48:04.807756,TRACE: Connection pool status: 100 active,noise,log-source-10
2026-01-28T18:57:04.817974,DEBUG: GC completed in 100ms,noise,log-source-7
2026-02-10T17:06:04.793568,DEBUG: Request processed in 100ms,routine,log-source-10
2026-01-28T15:19:04.804945,INFO: New connection established from 198.51.100.17,routine,log-source-6
2026-01-27T15:44:04.800506,INFO: User root logged in successfully from 198.51.100.17,routine,log-source-10
2026-01-20T19:04:04.818886,DEBUG: GC completed in 100ms,noise,log-source-10
2026-01-27T16:10:04.805733,INFO: User backup_user logged out,routine,log-source-8
2026-01-26T23:30:04.792050,INFO: Service mysql started successfully on app-node-03,routine,log-source-6
2026-02-13T19:26:04.813045,DEBUG: Metrics exported to localhost:8080,noise,log-source-3
2026-02-11T04:07:04.815292,DEBUG: GC completed in 50ms,noise,log-source-1
2026-01-31T21:18:04.799407,NOTICE: Password changed for user svc_account,routine,log-source-7
2026-01-22T14:14:04.816978,TRACE: Telemetry data sent,noise,log-source-10
2026-02-02T17:57:04.816871,TRACE: Keep-alive ping from 192.168.1.100,noise,log-source-9
2026-02-04T12:27:04.805631,INFO: Service elasticsearch started successfully on workstation-42,routine,log-source-10
2026-02-13T01:16:04.815411,DEBUG: GC completed in 50ms,noise,log-source-7
2026-01-31T17:28:04.785324,WARNING: Suspicious PowerShell execution on workstation-42,suspicious,log-source-8
2026-01-20T02:37:04.816828,TRACE: Connection pool status: 100 active,noise,log-source-6
2026-02-09T02:45:04.808485,DEBUG: Prometheus scrape completed,noise,log-source-10
2026-01-27T03:15:04.792223,DEBUG: Request processed in 50ms,routine,log-source-7
2026-01-27T05:28:04.815750,DEBUG: GC completed in 50ms,noise,log-source-10
2026-02-13T23:21:04.785755,NOTICE: Failed authentication from unusual location Unknown VPN,suspicious,log-source-10
2026-02-03T16:19:04.799267,INFO: User svc_account logged in successfully from 10.0.0.50,routine,log-source-3
2026-02-01T11:15:04.800946,INFO: New connection established from 10.0.0.50,routine,log-source-1
2026-02-14T18:10:04.806256,NOTICE: Configuration updated for redis,routine,log-source-5
2026-02-01T21:16:04.785186,NOTICE: Unauthorized access attempt to admin_panel,suspicious,log-source-9
2026-02-13T19:12:04.797140,INFO: Backup completed successfully - 2048MB archived,routine,log-source-10
2026-02-11T14:29:04.810140,TRACE: Keep-alive ping from 198.51.100.17,noise,log-source-4
2026-01-28T03:25:04.787567,NOTICE: Failed authentication from unusual location Unknown VPN,suspicious,log-source-2
2026-02-17T21:03:04.793119,DEBUG: Request processed in 50ms,routine,log-source-6
2026-01-29T02:23:04.815787,DEBUG: GC completed in 15ms,noise,log-source-1
2026-01-23T10:21:04.797282,INFO: Service redis started successfully on jumpbox,routine,log-source-4
2026-02-01T02:38:04.819758,TRACE: Telemetry data sent,noise,log-source-3
2026-01-21T07:19:04.802904,NOTICE: Password changed for user svc_account,routine,log-source-1
2026-02-14T06:29:04.817613,DEBUG: Health check endpoint called - status OK,noise,log-source-2
2026-01-25T05:23:04.801266,DEBUG: Request processed in 15ms,routine,log-source-2
2026-02-16T20:57:04.818206,DEBUG: Metrics exported to prometheus:9090,noise,log-source-5
2026-01-31T13:54:04.785824,NOTICE: Unauthorized access attempt to /var/log/auth.log,suspicious,log-source-7
2026-02-13T23:08:04.808824,TRACE: Telemetry data sent,noise,log-source-1
2026-01-26T22:30:04.804031,INFO: User jsmith logged out,routine,log-source-6
2026-02-06T23:44:04.817777,TRACE: Keep-alive ping from 172.16.0.25,noise,log-source-9
2026-02-15T15:28:04.814781,DEBUG: Health check endpoint called - status OK,noise,log-source-2
2026-02-15T10:13:04.805243,DEBUG: Request processed in 15ms,routine,log-source-10
2026-01-21T20:36:04.799833,INFO: User jsmith logged out,routine,log-source-7
2026-01-26T18:34:04.808706,TRACE: Connection pool status: 100 active,noise,log-source-5
2026-02-04T12:01:04.808120,TRACE: Heartbeat received from db-master,noise,log-source-9
2026-01-23T23:11:04.812091,TRACE: Connection pool status: 5 active,noise,log-source-1
2026-02-02T04:17:04.807312,DEBUG: Prometheus scrape completed,noise,log-source-3
2026-02-07T19:28:04.802887,INFO: User admin logged out,routine,log-source-3
2026-01-25T08:09:04.815325,TRACE: Heartbeat received from workstation-42,noise,log-source-8
2026-01-25T15:44:04.803013,INFO: User svc_account logged in successfully from 192.168.1.100,routine,log-source-4
2026-01-29T13:28:04.817458,TRACE: Heartbeat received from app-node-03,noise,log-source-2
2026-02-12T23:01:04.814565,DEBUG: GC completed in 5ms,noise,log-source-7
2026-02-10T08:55:04.818608,TRACE: Timer triggered for scheduled task,noise,log-source-2
2026-02-15T05:03:04.806791,INFO: User root logged in successfully from 198.51.100.17,routine,log-source-6
2026-01-24T21:10:04.811310,TRACE: Telemetry data sent,noise,log-source-9
2026-02-16T13:17:04.793258,INFO: Backup completed successfully - 500MB archived,routine,log-source-7
2026-01-27T02:57:04.789694,NOTICE: Failed authentication from unusual location Unknown VPN,suspicious,log-source-7
2026-02-17T10:37:04.790216,WARNING: Failed login attempt for user root from 172.16.0.25,suspicious,log-source-5
2026-02-10T01:55:04.809846,TRACE: Timer triggered for scheduled task,noise,log-source-8
2026-01-19T08:58:04.819369,TRACE: Keep-alive ping from 10.0.0.50,noise,log-source-3
2026-02-11T00:12:04.800719,INFO: User jsmith logged in successfully from 198.51.100.17,routine,log-source-1
2026-02-14T19:09:04.815093,DEBUG: GC completed in 50ms,noise,log-source-4
2026-01-28T22:41:04.791561,INFO: Service elasticsearch started successfully on db-master,routine,log-source-6
2026-01-30T01:04:04.818122,DEBUG: Health check endpoint called - status OK,noise,log-source-2
2026-02-01T16:48:04.791206,NOTICE: Password changed for user svc_account,routine,log-source-5
2026-01-26T05:22:04.798606,INFO: Service kafka started successfully on workstation-42,routine,log-source-2
2026-01-27T11:47:04.818905,TRACE: Heartbeat received from web-server-01,noise,log-source-1
2026-02-07T16:39:04.802910,INFO: User jsmith logged in successfully from 10.0.0.50,routine,log-source-7
2026-02-05T10:42:04.806212,NOTICE: System update applied successfully,routine,log-source-4
2026-02-06T03:14:04.812586,TRACE: Telemetry data sent,noise,log-source-2
2026-01-28T07:40:04.813338,TRACE: Connection pool status: 100 active,noise,log-source-3
2026-01-26T01:06:04.809987,DEBUG: Metrics exported to prometheus:9090,noise,log-source-4
2026-02-17T09:16:04.794820,DEBUG: Request processed in 5ms,routine,log-source-4
2026-01-23T13:32:04.791724,INFO: New connection established from 192.168.1.100,routine,log-source-1
2026-01-21T06:31:04.814894,DEBUG: GC completed in 5ms,noise,log-source-5
2026-02-09T23:00:04.789373,NOTICE: Access denied for root accessing /home/user/downloads/invoice.pdf,suspicious,log-source-9
2026-02-16T15:00:04.805003,INFO: User admin logged in successfully from 198.51.100.17,routine,log-source-1
2026-01-24T13:41:04.789740,NOTICE: Unauthorized access attempt to database.users,suspicious,log-source-7
2026-01-30T04:46:04.819732,TRACE: Telemetry data sent,noise,log-source-3
2026-02-09T00:40:04.790645,NOTICE: Failed authentication from unusual location Unknown VPN,suspicious,log-source-8
2026-02-16T07:21:04.814022,TRACE: Keep-alive ping from 10.0.0.50,noise,log-source-7
2026-01-24T07:10:04.819659,TRACE: Telemetry data sent,noise,log-source-6
2026-02-02T11:36:04.790919,WARNING: Failed login attempt for user jsmith from 192.168.1.100,suspicious,log-source-7
2026-02-12T09:38:04.792997,NOTICE: Configuration updated for mysql,routine,log-source-9
2026-02-17T12:18:04.798183,NOTICE: System update applied successfully,routine,log-source-9
2026-01-28T16:46:04.800527,DEBUG: Session created for user svc_account,routine,log-source-4
2026-01-23T04:44:04.818931,DEBUG: Prometheus scrape completed,noise,log-source-6
2026-01-29T00:38:04.814035,DEBUG: Prometheus scrape completed,noise,log-source-2
2026-02-04T09:45:04.817633,DEBUG: Health check endpoint called - status OK,noise,log-source-7
2026-01-19T06:09:04.795762,INFO: New connection established from 192.168.1.100,routine,log-source-3
2026-01-27T14:21:04.788116,WARNING: Suspicious PowerShell execution on web-server-01,suspicious,log-source-2
2026-02-13T18:40:04.819866,TRACE: Heartbeat received from workstation-42,noise,log-source-10
2026-02-14T18:36:04.785588,NOTICE: Access denied for root accessing /usr/bin/suspicious,suspicious,log-source-10
2026-02-16T16:50:04.818642,DEBUG: Metrics exported to grafana:3000,noise,log-source-7
2026-02-01T19:43:04.797897,INFO: User backup_user logged out,routine,log-source-5
2026-01-21T09:39:04.785455,NOTICE: Access denied for admin accessing C:\Windows\Temp\malware.dll,suspicious,log-source-2
2026-02-14T13:09:04.802578,INFO: User svc_account logged in successfully from 198.51.100.17,routine,log-source-10
2026-02-04T21:28:04.784369,CRITICAL: C2 beacon detected - host db-master communicating with 198.51.100.17,critical,log-source-1
2026-01-26T16:44:04.810219,DEBUG: Cache hit for key session:abc,noise,log-source-2
2026-01-21T21:51:04.802574,NOTICE: System update applied successfully,routine,log-source-2
2026-02-06T12:55:04.800904,DEBUG: Session created for user svc_account,routine,log-source-7
2026-02-02T16:58:04.797787,INFO: Service kafka started successfully on web-server-01,routine,log-source-10
2026-02-16T04:02:04.795502,NOTICE: System update applied successfully,routine,log-source-6
2026-02-07T04:47:04.790604,ALERT: Multiple failed SSH attempts from 192.168.1.100,suspicious,log-source-4
2026-02-07T12:58:04.795094,INFO: User jsmith logged out,routine,log-source-3
2026-02-10T18:12:04.798250,NOTICE: System update applied successfully,routine,log-source-2
2026-02-15T03:12:04.812504,TRACE: Keep-alive ping from 10.0.0.50,noise,log-source-1
2026-02-15T22:30:04.784682,ALERT: SQL injection attempt detected in request from 198.51.100.17,critical,log-source-9
2026-01-28T12:32:04.790866,ALERT: Multiple failed SSH attempts from 172.16.0.25,suspicious,log-source-3
2026-02-16T08:25:04.789871,WARNING: Unusual network activity from app-node-03 to port 8080,suspicious,log-source-6
2026-02-13T05:53:04.817932,TRACE: Telemetry data sent,noise,log-source-10
2026-02-17T11:54:04.792159,INFO: New connection established from 203.0.113.42,routine,log-source-3
2026-02-17T19:00:04.812905,DEBUG: Metrics exported to prometheus:9090,noise,log-source-1
2026-02-02T07:48:04.795076,INFO: Service mysql started successfully on db-master,routine,log-source-2
2026-01-30T23:26:04.818572,DEBUG: Cache hit for key session:abc,noise,log-source-7
2026-01-28T16:07:04.796565,DEBUG: Request processed in 250ms,routine,log-source-4
2026-02-15T11:20:04.812624,DEBUG: Cache hit for key session:abc,noise,log-source-1
2026-02-13T22:06:04.812335,TRACE: Timer triggered for scheduled task,noise,log-source-3
2026-02-05T14:34:04.802726,INFO: Backup completed successfully - 2048MB archived,routine,log-source-2
2026-02-14T08:23:04.811883,TRACE: Keep-alive ping from 10.0.0.50,noise,log-source-10
2026-01-27T20:11:04.796133,INFO: User admin logged in successfully from 192.168.1.100,routine,log-source-3
2026-02-09T09:09:04.810811,DEBUG: GC completed in 250ms,noise,log-source-1
2026-02-14T12:43:04.794075,NOTICE: Password changed for user admin,routine,log-source-8
2026-01-29T21:55:04.791050,WARNING: Unusual network activity from workstation-42 to port 3389,suspicious,log-source-4
2026-02-07T04:11:04.804930,INFO: New connection established from 172.16.0.25,routine,log-source-1
2026-02-06T01:18:04.798367,DEBUG: Session created for user admin,routine,log-source-8
2026-02-16T22:29:04.797005,DEBUG: Request processed in 250ms,routine,log-source-9
2026-02-09T02:26:04.788779,WARNING: Permission denied for root on database.users,suspicious,log-source-4
2026-02-03T14:42:04.817260,TRACE: Connection pool status: 15 active,noise,log-source-7
2026-02-04T19:26:04.785407,WARNING: Unusual network activity from web-server-01 to port 443,suspicious,log-source-10
2026-02-07T14:31:04.800468,INFO: Service elasticsearch started successfully on workstation-42,routine,log-source-8
2026-01-29T21:11:04.793799,INFO: User jsmith logged out,routine,log-source-3
2026-01-31T07:44:04.808452,DEBUG: Cache hit for key user:123,noise,log-source-1
2026-02-08T17:42:04.810339,DEBUG: Health check endpoint called - status OK,noise,log-source-8
2026-01-31T10:27:04.802313,INFO: User backup_user logged out,routine,log-source-5
2026-02-05T08:52:04.796592,DEBUG: Session created for user svc_account,routine,log-source-9
2026-02-17T18:56:04.790166,NOTICE: Unauthorized access attempt to /var/log/auth.log,suspicious,log-source-7
2026-02-15T01:55:04.807568,DEBUG: Metrics exported to localhost:8080,noise,log-source-3
2026-01-31T19:12:04.805303,DEBUG: Session created for user root,routine,log-source-9
2026-01-30T14:22:04.790008,NOTICE: Unauthorized access attempt to admin_panel,suspicious,log-source-6
2026-01-19T02:10:04.819854,DEBUG: Cache hit for key user:123,noise,log-source-8
2026-02-15T12:30:04.806470,NOTICE: Password changed for user jsmith,routine,log-source-3
2026-02-17T07:52:04.804938,INFO: Service nginx started successfully on web-server-01,routine,log-source-8
2026-02-06T05:56:04.797304,DEBUG: Request processed in 15ms,routine,log-source-6
2026-01-28T11:16:04.801058,NOTICE: Configuration updated for kafka,routine,log-source-9
2026-02-11T02:04:04.800094,INFO: New connection established from 203.0.113.42,routine,log-source-9
2026-02-01T08:59:04.794498,INFO: Service nginx started successfully on jumpbox,routine,log-source-6
2026-02-03T02:21:04.811113,TRACE: Timer triggered for scheduled task,noise,log-source-9
2026-02-12T13:17:04.802220,NOTICE: System update applied successfully,routine,log-source-2
2026-01-27T19:43:04.791721,DEBUG: Session created for user root,routine,log-source-8
2026-02-08T10:05:04.791359,INFO: User backup_user logged in successfully from 172.16.0.25,routine,log-source-4
2026-01-20T14:19:04.799141,INFO: User jsmith logged in successfully from 172.16.0.25,routine,log-source-2
2026-02-11T08:21:04.799423,DEBUG: Session created for user backup_user,routine,log-source-9
2026-02-11T07:20:04.812663,DEBUG: Health check endpoint called - status OK,noise,log-source-8
2026-01-20T15:16:04.813664,DEBUG: Metrics exported to grafana:3000,noise,log-source-10
2026-01-26T03:42:04.799931,NOTICE: Configuration updated for elasticsearch,routine,log-source-4
2026-01-23T11:21:04.819076,DEBUG: Health check endpoint called - status OK,noise,log-source-6
2026-02-16T23:54:04.808884,DEBUG: Health check endpoint called - status OK,noise,log-source-10
2026-01-31T19:27:04.820248,TRACE: Heartbeat received from db-master,noise,log-source-4
2026-01-19T17:05:04.818292,TRACE: Heartbeat received from app-node-03,noise,log-source-2
2026-02-16T13:29:04.806189,INFO: User root logged in successfully from 203.0.113.42,routine,log-source-1
2026-02-17T01:11:04.808947,TRACE: Keep-alive ping from 198.51.100.17,noise,log-source-5
2026-01-22T18:40:04.806464,NOTICE: System update applied successfully,routine,log-source-5
2026-01-29T20:42:04.816165,DEBUG: Prometheus scrape completed,noise,log-source-5
2026-02-04T14:23:04.805641,INFO: Backup completed successfully - 50MB archived,routine,log-source-8
2026-02-07T09:57:04.808197,TRACE: Connection pool status: 5 active,noise,log-source-8
2026-01-20T14:20:04.818059,TRACE: Telemetry data sent,noise,log-source-9
2026-02-17T13:37:04.809399,TRACE: Timer triggered for scheduled task,noise,log-source-9
2026-01-29T07:22:04.817343,TRACE: Keep-alive ping from 192.168.1.100,noise,log-source-9
